id,Running time,Actors Box Office %,Director Box Office %,Oscar and Golden Globes nominations,Oscar and Golden Globes awards,Release year,IMDb score,genre_encoded,AdjBudget,AdjEarnings,AdjBoxOffice,Director_mean_target
3499,80,100.0,100.0,0,0.0,2005,6.1,8,614457.2452636969,1843371.7357910904,2457828.9810547875,6.405744520030233
3500,89,16.67,0.0,0,0.0,2010,3.0,0,1210733.481307554,-110066.68011886855,1100666.8011886855,5.889077853363567
3501,103,50.0,14.28,0,0.0,1983,7.2,8,24097088.353413656,14458253.012048194,38555341.36546185,6.844538926681783
3502,97,88.89,50.0,0,0.0,2007,5.9,0,25465916.21572089,2315083.2923382623,27780999.50805915,6.333495302883057
3503,113,80.0,80.0,6,0.0,2010,6.9,12,22013336.02377371,127677348.93788752,149690684.96166122,6.623446712018139
3504,183,66.67,0.0,0,0.0,1978,8.2,7,55216334.35582822,-50062809.815950915,5153524.5398773,6.762066731454486
3505,100,100.0,50.0,0,0.0,2005,7.2,8,4301200.7168458775,65746925.24321556,70048125.96006143,6.504923874311629
3506,109,16.67,50.0,0,0.0,2011,7.1,3,16004805.747335944,-10349774.383277245,5655031.3640587,6.237163013353489
3507,109,88.89,100.0,0,0.0,2005,6.9,5,8602401.433691755,17204802.86738351,25807204.30107527,6.137163013353489
3508,102,0.0,0.0,0,0.0,2015,6.9,7,2025230.2577452252,-506307.5644363063,1518922.693308919,6.539077853363566
3509,110,72.22,100.0,7,1.0,2008,6.9,3,15048998.388317859,32884848.330027916,47933846.718345776,6.539077853363566
3510,139,55.55,100.0,9,2.0,1954,6.6,7,44610966.54275093,3640254869.888476,3684865836.4312267,6.829308390022675
3511,124,72.22,60.0,12,3.0,1980,8.2,3,14563531.553398058,61166832.52427184,75730364.07766989,7.0534467120181406
3512,109,0.0,0.0,0,0.0,2002,6.9,7,16676417.45414119,3335283.490828238,20011700.944969427,6.616808390022675
3513,102,77.0,50.0,5,1.0,1999,7.2,7,33134219.687875155,110927605.04201682,144061824.729892,6.648805163090878
3514,96,100.0,61.5,0,0.0,1981,7.6,8,990127.8877887788,5082656.490649064,6072784.378437843,6.785248173343411
3515,122,80.0,100.0,2,0.0,2005,6.7,12,24578289.810547873,153614311.3159242,178192601.1264721,6.3034467120181406
3516,92,83.33,100.0,0,0.0,2008,5.4,8,13376887.456282541,49048587.33970265,62425474.79598519,6.289077853363566
3517,104,77.0,72.72,0,0.0,1998,6.4,8,22086533.74233129,36810889.57055215,58897423.31288344,5.908404195011338
3518,103,61.0,50.0,1,0.0,2005,6.3,4,20891546.33896569,92168586.78955452,113060133.12852022,6.347781017168772
3519,133,83.33,100.0,2,0.0,2014,7.8,7,12165804.947283048,299076038.287375,311241843.234658,6.689077853363567
3520,116,83.33,62.5,18,7.0,2010,7.9,3,27516670.02971714,74845342.48083061,102362012.51054776,6.656497470783185
3521,103,44.0,50.0,1,0.0,1996,6.2,4,39771714.467813894,237100605.48119822,276872319.9490121,6.181607457797933
3522,137,22.22,42.85,5,2.0,1991,7.6,4,42291982.37885463,31366553.597650517,73658535.97650515,6.969538926681783
3523,89,66.67,53.84,0,0.0,1980,6.8,8,2912706.3106796113,58254126.21359223,61166832.52427184,6.652154195011337
3524,89,66.67,53.84,0,0.0,1980,6.8,8,2912706.3106796113,58254126.21359223,61166832.52427184,6.652154195011337
3525,93,100.0,100.0,0,0.0,2016,4.8,8,10000000.0,27700000.0,37700000.0,6.189077853363567
3526,90,83.33,0.0,0,0.0,2001,5.3,8,6776030.491247883,2710412.196499153,9486442.687747037,6.2724111866969
3527,98,38.88,100.0,0,0.0,2009,5.9,9,11187207.800985377,41392668.8636459,52579876.66463127,6.3724111866969
3528,105,77.0,100.0,0,0.0,1974,7.3,4,19473184.5841785,53551257.60649088,73024442.19066937,6.605744520030233
3529,105,66.67,0.0,0,0.0,2013,6.4,5,28043761.46670845,-22892445.98788618,5151315.478822272,6.455744520030233
3530,91,57.77,40.0,8,1.0,1997,7.2,4,5233797.507788162,380571847.3520249,385805644.8598131,6.503829680020156
3531,111,16.67,33.33,0,0.0,2014,6.0,5,25345426.973506354,14193439.105163557,39538866.078669906,6.562066731454486
3532,101,11.11,0.0,0,0.0,2005,6.2,7,24578289.810547873,-19785523.297491036,4792766.513056835,6.422411186696901
3533,108,55.55,100.0,0,0.0,2015,7.1,12,5063075.644363063,54681216.95912108,59744292.60348415,6.5724111866969
3534,110,0.0,50.0,0,0.0,2004,6.8,4,31763763.896241397,-13213725.780836422,18550038.11540498,6.259385235575711
3535,97,22.22,66.67,0,0.0,2014,6.5,7,25345426.973506354,20276341.57880508,45621768.552311435,6.659604794298671
3536,106,16.67,0.0,0,0.0,2001,5.8,5,40656182.947487295,-9486442.687747037,31169740.259740263,6.355744520030233
3537,94,66.67,100.0,0,0.0,1986,5.9,0,54746122.26277372,118251624.08759125,172997746.35036495,6.233495302883057
3538,93,73.33,75.0,1,0.0,2002,6.5,7,6670566.981656476,12007020.566981656,18677587.54863813,6.459385235575711
3539,93,33.33,0.0,0,0.0,2007,5.9,4,17363124.69253697,-16714901.370682254,648223.3218547135,6.3724111866969
3540,109,16.67,50.0,0,0.0,2002,6.6,0,33352834.90828238,-12007020.566981656,21345814.341300722,6.648805163090878
3541,142,93.33,75.0,1,0.0,1966,8.9,13,8889148.14814815,176301438.27160496,185190586.4197531,7.359385235575711
3542,135,100.0,50.0,2,0.0,2008,7.3,0,11147406.213568784,133768874.56282541,144916280.7763942,6.5763524457402
3543,101,100.0,100.0,0,0.0,2010,6.4,7,220133.3602377371,2751667.002971714,2971800.363209451,6.455744520030233
3544,172,100.0,100.0,9,2.0,2013,7.7,7,9478420.481032982,15247893.817313926,24726314.298346907,6.672411186696901
3545,126,52.77,50.0,1,0.0,2007,7.6,3,17363124.69253697,17363124.69253697,34726249.38507394,6.747781017168771
3546,172,100.0,100.0,1,0.0,1963,8.3,1,31373464.052287582,54903562.09150327,86277026.14379084,6.7724111866969
3547,110,0.0,0.0,0,0.0,1979,7.0,5,19835289.25619835,5289410.46831956,25124699.72451791,6.555744520030234
3548,152,100.0,100.0,5,2.0,1952,6.7,7,36227471.6981132,289819773.5849056,326047245.2830188,6.505744520030234
3549,225,0.0,0.0,5,0.0,1965,6.6,3,152385396.82539684,-38096349.20634921,114289047.61904763,6.489077853363567
3550,100,50.0,66.67,0,0.0,2013,5.4,8,6181578.574586727,1030263.0957644546,7211841.670351181,6.1293083900226755
3551,117,70.0,66.67,0,0.0,2011,6.8,0,26674676.24555991,57617300.6904094,84291976.93596931,6.6293083900226755
3552,137,100.0,100.0,0,0.0,2006,5.0,8,23810218.253968257,59525545.63492064,83335763.8888889,6.1763524457402
3553,98,77.0,100.0,0,0.0,2004,5.9,8,12705505.558496559,224887448.3853891,237592953.94388565,6.1763524457402
3554,96,83.33,100.0,1,0.0,2011,7.3,4,6401922.298934378,16004805.747335944,22406728.046270322,6.605744520030233
3555,94,55.55,50.0,0,0.0,2002,5.4,4,14675247.359644247,25348154.53029461,40023401.88993885,5.933495302883058
3556,88,33.33,66.67,0,0.0,2007,7.3,4,983910.3992437616,-439865.8255442699,544044.5736994917,6.366808390022675
3557,101,33.33,0.0,0,0.0,2013,5.3,12,9272367.86188009,-7325170.610885272,1947197.250994819,6.2724111866969
3558,82,50.0,100.0,0,0.0,2008,3.8,12,5573703.106784392,11704776.524247224,17278479.631031618,6.0224111866969
3559,96,11.11,0.0,0,0.0,2002,6.7,7,9338793.774319066,-6670566.981656476,2668226.7926625903,6.505744520030234
3560,87,41.11,0.0,0,0.0,2003,6.2,4,1304385.8695652175,-225658.75543478262,1078727.1141304348,6.422411186696901
3561,146,100.0,50.0,8,4.0,2011,8.1,7,26674676.24555991,204861513.5659001,231536189.81146002,6.762066731454486
3562,89,16.67,0.0,0,0.0,2007,5.1,8,17363124.69253697,11575416.461691312,28938541.15422828,6.239077853363567
3563,109,66.67,66.67,2,0.0,2006,6.9,4,2381021.8253968256,14286130.952380953,16667152.77777778,6.491808390022675
3564,116,55.55,55.55,0,0.0,2006,6.7,4,29762772.81746032,-16667152.77777778,13095620.039682541,6.881033365727243
3565,92,50.0,42.85,0,0.0,2009,5.7,1,13424649.361182453,-3356162.3402956133,10068487.020886838,6.369538926681784
3566,106,100.0,100.0,0,0.0,2004,6.7,7,1778770.7781895183,4573982.001058761,6352752.7792482795,6.505744520030234
3567,114,25.0,25.0,9,1.0,2002,7.6,7,33352834.90828238,21345814.341300722,54698649.2495831,6.804308390022675
3568,97,58.33,50.0,0,0.0,2008,5.5,4,27868515.53392196,50163327.96105953,78031843.4949815,6.162066731454486
3569,135,16.67,0.0,0,0.0,2000,7.1,7,13937688.734030198,-6968844.367015099,6968844.367015099,6.5724111866969
3570,95,66.67,0.0,0,0.0,2009,6.4,8,1006848.702088684,111872.07800985377,1118720.7800985377,6.455744520030233
3571,91,50.0,42.85,0,0.0,1981,6.6,8,2640341.0341034103,44885797.57975797,47526138.61386138,6.369538926681784
3572,122,100.0,55.55,1,0.0,2014,7.3,4,22303975.73668559,68432652.82846715,90736628.56515273,6.881033365727243
3573,115,100.0,100.0,3,0.0,2012,8.3,7,3972345.0961262053,12753318.466510449,16725663.562636655,6.9620667314544855
3574,131,55.55,66.67,9,6.0,2008,7.6,7,16721109.320353176,35671699.88342011,52392809.20377329,6.7543083900226755
3575,134,66.67,100.0,9,2.0,1961,8.0,7,16053979.93311037,666240167.2240803,682294147.1571907,6.7224111866969
3576,90,77.0,0.0,0,0.0,2004,6.1,9,11180844.891476972,-9529129.16887242,1651715.7226045527,6.405744520030233
3577,91,0.0,0.0,0,0.0,1984,5.7,0,20789826.75649663,1154990.3753609238,21944817.13185755,6.339077853363567
3578,101,83.8,60.0,9,1.0,2011,7.1,7,13337338.122779954,30409130.919938296,43746469.04271825,6.61344671201814
3579,110,100.0,75.0,7,0.0,2006,7.6,7,19048174.603174604,84526274.80158731,103574449.40476191,6.704308390022675
3580,114,100.0,50.0,14,4.0,2014,8.1,3,14193439.105163557,218984489.0510949,233177928.15625843,6.862066731454486
3581,120,22.22,25.0,0,0.0,2013,6.6,7,16484209.532231273,-10117183.600406943,6367025.931824329,6.592718568909045
3582,97,41.11,25.0,0,0.0,2002,6.9,4,20011700.944969427,2668226.7926625903,22679927.737632018,6.470496346686822
3583,105,66.67,50.0,0,0.0,2000,4.6,7,20906533.101045296,-13937688.734030198,6968844.367015099,6.2192095885973435
3584,94,100.0,100.0,0,0.0,1995,6.5,4,393712.27034120733,2755985.8923884514,3149698.1627296587,6.4724111866969
3585,108,83.33,68.75,2,0.0,2009,6.5,4,23493136.382069293,22374415.601970755,45867551.984040044,6.649260339056257
3586,98,33.33,0.0,0,0.0,2008,5.1,5,20065331.18442381,-15829316.823267674,4236014.361156139,6.333495302883057
3587,100,44.0,0.0,0,0.0,2009,6.4,4,20696334.43182295,15102730.53133026,35799064.963153206,6.455744520030233
3588,105,40.0,100.0,6,2.0,2011,6.4,3,13870831.647691153,103497743.83277245,117368575.4804636,6.433495302883058
3589,94,16.67,0.0,0,0.0,2005,7.1,7,35638520.22529442,-27036118.79160266,8602401.433691755,6.5724111866969
3590,96,50.0,0.0,0,0.0,2009,6.5,4,5593603.900492689,2237441.5601970754,7831045.460689764,6.4724111866969
3591,72,58.33,100.0,0,0.0,2003,5.4,2,26087717.39130435,116090342.39130436,142178059.78260872,6.289077853363566
3592,126,77.0,100.0,0,0.0,1984,7.2,0,18479846.00577478,191728402.30991337,210208248.31568813,6.854308390022675
3593,83,100.0,100.0,0,0.0,1977,6.5,4,2574332.508250825,28713708.745874587,31288041.254125413,6.6482741244646
3594,106,100.0,100.0,8,2.0,2010,7.1,4,3852333.8041603994,34340804.19708699,38193138.00124739,6.5724111866969
3595,109,72.22,0.0,0,0.0,2010,6.1,5,14308668.415452912,-13868401.694977438,440266.7204754742,6.47344671201814
3596,118,51.11,66.67,12,7.0,2010,8.0,3,16510002.017830282,439166053.67428553,455676055.6921158,6.9418083900226755
3597,128,66.67,71.42,3,0.0,2007,7.6,7,23150832.923382625,61928478.07004852,85079310.99343115,6.911205593348451
3598,84,33.33,33.33,0,0.0,2000,5.1,4,15331457.607433219,2787537.7468060395,18118995.35423926,6.016808390022675
3599,92,0.0,0.0,0,0.0,1947,7.7,5,24754085.201793723,-1076264.5739910314,23677820.62780269,6.672411186696901
3600,69,100.0,66.67,0,0.0,1988,7.3,2,25359995.77345731,145059175.82417583,170419171.59763312,6.666808390022675
3601,98,11.11,0.0,0,0.0,2013,5.5,8,7211841.670351181,-6181578.574586727,1030263.0957644546,6.305744520030234
3602,109,66.67,100.0,0,0.0,1985,6.9,0,22305483.271375466,33458224.907063197,55763708.17843866,6.547781017168772
3603,93,88.89,100.0,0,0.0,2013,4.0,12,5151315.478822272,20605261.91528909,25756577.39411136,6.055744520030234
3604,87,66.67,100.0,0,0.0,2010,5.6,12,1981200.242139634,72864142.23869099,74845342.48083061,6.3224111866969
3605,100,66.67,50.0,0,0.0,2010,3.6,4,14748935.135928387,-12877801.573907621,1871133.5620207654,5.647781017168772
3606,114,44.0,0.0,0,0.0,2009,6.6,5,16780811.701478064,-11746568.191034647,5034243.510443419,6.489077853363567
3607,121,100.0,100.0,7,2.0,2006,7.7,3,7143065.476190477,50239560.51587302,57382625.9920635,6.672411186696901
3608,107,66.67,50.0,0,0.0,2010,5.8,7,22013336.02377371,75946009.2820193,97959345.30579302,6.204923874311629
3609,112,0.0,0.0,4,0.0,2009,7.0,3,14543370.14128099,-7831045.460689764,6712324.680591227,6.616808390022675
3610,164,16.67,44.44,1,0.0,1988,7.6,7,14201597.633136094,2637439.5604395606,16839037.193575654,7.397150744355713
3611,92,16.67,33.33,0,0.0,1997,5.8,3,5981482.866043613,-2871111.775700934,3110371.090342679,5.916808390022675
3612,140,100.0,50.0,0,0.0,1992,5.4,8,17106699.928724162,37634739.84319315,54741439.77191731,6.1763524457402
3613,83,100.0,100.0,0,0.0,2015,5.2,8,3341629.9252796215,35137744.97187966,38479374.89715928,6.255744520030234
3614,102,66.67,100.0,0,0.0,1994,7.6,0,3238960.8636977063,52633114.03508773,55872074.898785435,6.655744520030233
3615,89,66.67,68.75,0,0.0,1999,7.1,5,12965564.225690277,-7203091.236494599,5762472.989195679,6.649260339056257
3616,94,91.67,100.0,0,0.0,2003,5.3,1,22174559.7826087,32609646.739130437,54784206.52173913,6.2724111866969
3617,178,100.0,100.0,5,2.0,1962,7.8,0,79472516.55629139,321068966.8874172,400541483.4437086,6.689077853363567
3618,94,33.33,0.0,0,0.0,2008,5.1,3,25639034.291208204,-13376887.456282541,12262146.834925663,6.239077853363567
3619,101,83.33,100.0,0,0.0,2012,5.1,7,2613384.9316619774,5749446.84965635,8362831.781318327,6.137163013353489
3620,97,33.33,50.0,0,0.0,2010,6.4,0,27516670.02971714,4402667.204754742,31919337.23447188,6.2763524457402005
3621,106,83.33,50.0,0,0.0,1999,5.4,7,5762472.989195679,-1440618.2472989198,4321854.741896759,6.4763524457402
3622,101,44.44,60.0,0,0.0,2012,6.5,7,26133849.316619772,77356193.97719453,103490043.2938143,6.65344671201814
3623,115,25.0,75.0,0,0.0,2008,7.0,4,16721109.320353176,-10032665.592211906,6688443.728141271,6.704308390022675
3624,104,55.55,100.0,0,0.0,2013,7.8,7,1030263.0957644546,101996046.480681,103026309.57644545,6.689077853363567
3625,135,0.0,55.55,2,0.0,2006,6.6,7,32143794.642857146,-7143065.476190477,25000729.166666668,6.848805163090877
3626,87,66.67,50.0,0,0.0,2007,8.0,7,231508.32923382625,671374.1547780961,902882.4840119224,6.447781017168771
3627,102,66.67,75.0,0,0.0,1982,7.3,1,8704917.098445596,36063227.979274616,44768145.07772021,6.671882086167799
3628,94,33.33,0.0,0,0.0,1997,6.6,0,29907414.330218066,-9420835.514018692,20486578.816199377,6.3482741244645995
3629,113,66.67,100.0,1,0.0,1962,8.1,7,25431205.298013244,38146807.94701987,63578013.245033115,6.9482741244646
3630,125,100.0,80.0,1,0.0,1974,6.8,0,63287849.89858013,413805172.41379315,477093022.3123733,6.673446712018139
3631,107,66.67,0.0,0,0.0,2012,5.4,0,15680309.589971863,5226769.863323955,20907079.45329582,6.289077853363566
3632,92,0.0,0.0,0,0.0,2006,4.7,0,23810218.253968257,2381021.8253968256,26191240.079365082,6.172411186696901
3633,114,93.33,80.0,4,0.0,1994,6.9,0,29150647.773279358,540906464.237517,570057112.0107963,6.157678829107399
3634,80,77.0,100.0,0,0.0,2002,3.3,4,21345814.341300722,36021061.70094497,57366876.04224569,5.939077853363567
3635,96,25.55,0.0,1,0.0,2005,6.8,4,12289144.905273937,2457828.9810547875,14746973.886328723,6.5763524457402
3636,94,53.18,100.0,0,0.0,2009,6.2,4,27968019.50246344,49223714.32433566,77191733.8267991,6.422411186696901
3637,131,48.88,0.0,0,0.0,2004,7.1,7,22869910.005293805,3811651.667548968,26681561.672842775,6.562066731454486
3638,105,66.67,0.0,2,0.0,2009,7.2,7,7271685.070640495,-5481731.822482835,1789953.2481576602,6.589077853363567
3639,103,22.22,0.0,0,0.0,2008,6.1,8,16721109.320353176,-15048998.388317859,1672110.9320353176,6.405744520030233
3640,100,66.67,42.85,0,0.0,1992,6.4,4,17106699.928724162,70137469.70776905,87244169.63649322,6.269538926681783
3641,99,33.33,0.0,0,0.0,2009,6.5,7,7831045.460689764,-6376708.446561665,1454337.014128099,6.4724111866969
3642,120,33.33,0.0,0,0.0,1961,7.4,7,32107959.86622074,6421591.973244147,38529551.83946489,6.733495302883057
3643,124,50.0,50.0,1,0.0,1970,6.9,7,68043221.64948454,-55671726.804123715,12371494.845360825,6.733495302883057
3644,94,83.33,100.0,0,0.0,2003,7.2,5,1043508.6956521741,182874898.9130435,183918407.60869566,6.589077853363567
3645,89,83.33,100.0,0,0.0,1992,7.7,4,20528039.914468993,25660049.89308624,46188089.807555236,6.672411186696901
3646,85,83.33,60.0,0,0.0,1991,6.8,4,40529816.446402356,111016453.74449341,151546270.19089577,5.86344671201814
3647,118,0.0,66.67,0,0.0,2016,7.0,8,7000000.0,-3000000.0,4000000.0,6.433495302883058
3648,114,66.67,25.0,0,0.0,1995,5.8,0,34646679.79002624,138586719.16010496,173233398.9501312,6.459385235575711
3649,92,86.66,100.0,0,0.0,2002,5.9,4,17343474.152306836,24014041.133963313,41357515.28627015,6.3724111866969
3650,150,44.0,0.0,1,0.0,2005,6.7,3,36867434.71582181,0.0,36867434.71582181,6.814940791131267
3651,123,33.33,50.0,0,0.0,1998,6.0,0,39755760.73619632,-24000700.0,15755060.736196319,6.9889644746787605
3652,99,16.67,33.33,0,0.0,2000,4.7,4,34844221.8350755,-1393768.8734030197,33450452.961672474,6.3793083900226755
3653,81,56.0,100.0,0,0.0,2006,5.9,5,4762043.650793651,8333576.38888889,13095620.039682541,6.3724111866969
3654,123,68.25,100.0,0,0.0,2004,7.9,7,36845966.11964002,110537898.35892007,147383864.4785601,6.737163013353489
3655,108,55.55,42.85,0,0.0,2014,6.3,0,15207256.184103811,19262524.499864828,34469780.68396864,6.644538926681783
3656,149,100.0,100.0,18,7.0,1959,7.6,7,28866821.305841923,76703268.04123712,105570089.34707904,7.11344671201814
3657,111,66.67,66.67,0,0.0,1998,6.0,4,22086533.74233129,22086533.74233129,44173067.48466258,6.491808390022675
3658,100,33.33,0.0,0,0.0,1999,3.5,0,10804636.854741897,6482782.112845139,17287418.967587035,5.9724111866969
3659,107,100.0,50.0,0,0.0,1976,7.6,8,11810537.785588752,241272414.76274166,253082952.5483304,6.719674536481259
3660,107,100.0,50.0,0,0.0,1976,7.6,8,11810537.785588752,241272414.76274166,253082952.5483304,6.719674536481259
3661,88,14.28,0.0,0,0.0,2012,6.7,1,20907079.45329582,-19861725.480631027,1045353.9726647909,6.505744520030234
3662,91,88.89,100.0,0,0.0,2009,5.5,4,11187207.800985377,12305928.581083914,23493136.382069293,6.305744520030234
3663,97,33.33,0.0,0,0.0,2014,4.5,4,3345596.3605028386,-2433160.98945661,912435.3710462287,6.139077853363567
3664,115,86.66,50.0,0,0.0,2000,6.6,4,4181306.620209059,48781910.56910569,52963217.18931475,6.544498434294352
3665,105,83.33,100.0,1,0.0,2007,7.5,7,3935641.596975046,86352606.80421719,90288248.40119223,6.7763524457402005
3666,89,0.0,0.0,0,0.0,2012,8.4,6,522676.98633239546,0.0,522676.98633239546,6.789077853363566
3667,113,23.8,0.0,0,0.0,2001,6.5,3,9486442.687747037,-4065618.29474873,5420824.392998306,6.4724111866969
3668,125,66.67,0.0,2,0.0,2006,7.5,7,23095911.70634921,7857372.023809524,30953283.73015873,6.4620667314544855
3669,98,27.77,50.0,0,0.0,1996,4.9,4,12237450.605481198,-4436075.844486934,7801374.760994264,6.559385235575712
3670,120,100.0,100.0,3,1.0,2004,7.1,7,38116516.67548968,114349550.02646904,152466066.70195872,6.954308390022675
3671,113,14.28,25.0,0,0.0,1995,6.2,4,17323339.89501312,-14173641.732283464,3149698.1627296587,6.459385235575711
3672,100,50.0,50.0,0,0.0,2005,5.5,4,30722862.26318484,-11060230.414746543,19662631.8484383,6.247781017168771
3673,94,0.0,0.0,0,0.0,2014,4.7,3,4055268.315761016,-1824870.7420924574,2230397.573668559,6.172411186696901
3674,102,100.0,100.0,1,0.0,2012,8.0,7,13589601.644642282,21952433.425960608,35542035.070602894,6.7224111866969
3675,121,83.33,33.33,10,3.0,1993,7.6,7,11626636.678200692,222567044.98269898,234193681.66089967,6.529308390022675
3676,85,0.0,0.0,0,0.0,2008,5.7,2,16721109.320353176,-3344221.8640706353,13376887.456282541,6.3763524457402
3677,140,66.67,100.0,0,0.0,2012,7.3,5,15680309.589971863,33869468.71433923,49549778.30431109,6.7192095885973435
3678,104,100.0,100.0,0,0.0,1998,5.6,4,6625960.122699386,27240058.282208588,33866018.40490797,6.3224111866969
3679,92,83.33,100.0,0,0.0,2012,5.9,8,14634955.617307073,66902654.25054662,81537609.86785369,6.3724111866969
3680,93,33.33,0.0,0,0.0,2014,4.6,0,18248707.420924574,1013817.078940254,19262524.499864828,6.155744520030233
3681,80,33.33,0.0,0,0.0,1993,7.2,0,46506546.71280277,-30727539.792387545,15779006.920415226,6.589077853363567
3682,98,27.77,45.45,1,0.0,1987,8.1,1,33803802.81690141,31691065.14084507,65494867.95774648,6.845904195011338
3683,98,57.38,100.0,0,0.0,1995,6.6,0,12598792.650918635,12598792.650918635,25197585.30183727,6.489077853363567
3684,104,61.0,33.33,0,0.0,2005,7.4,5,2457828.9810547875,3686743.471582181,6144572.452636968,6.666808390022675
3685,85,66.67,100.0,0,0.0,2013,5.7,8,3090789.2872933634,88705652.54531953,91796441.8326129,6.329308390022675
3686,103,83.33,100.0,0,0.0,2014,6.5,0,9124353.710462287,103409342.05190592,112533695.7623682,6.329308390022675
3687,109,83.33,100.0,0,0.0,2016,6.1,0,10000000.0,108000000.0,118000000.0,6.329308390022675
3688,94,50.0,54.54,14,2.0,2006,7.3,3,11667006.944444446,134765835.31746033,146432842.26190478,6.86896447467876
3689,101,26.66,66.67,2,0.0,2002,7.1,7,40023401.88993885,-2668226.7926625903,37355175.09727626,6.659604794298671
3690,101,66.67,100.0,0,0.0,2003,6.0,4,652192.9347826088,717412.2282608696,1369605.1630434785,6.390638160025914
3691,104,0.0,0.0,0,0.0,1999,4.6,8,30252983.193277314,-5762472.989195679,24490510.204081636,6.155744520030233
3692,102,100.0,100.0,0,0.0,2011,7.6,0,1173685.754804636,3094262.4444849496,4267948.199289585,6.655744520030233
3693,116,22.22,0.0,0,0.0,2013,7.1,3,18544735.72376018,4430131.3117871545,22974867.035547335,6.5724111866969
3694,110,0.0,33.33,0,0.0,2012,6.4,5,27179203.289284565,3658738.904326768,30837942.19361133,6.666808390022675
3695,96,33.33,0.0,0,0.0,2003,2.7,6,10435086.95652174,-5087104.891304349,5347982.065217392,5.839077853363567
3696,134,77.0,33.33,8,0.0,1993,7.9,7,19100903.114186853,86701490.65743946,105802393.77162631,6.74858792001649
3697,108,88.89,100.0,0,0.0,1985,7.3,4,8922193.308550186,22305483.271375466,31227676.579925653,6.605744520030233
3698,193,52.77,0.0,8,4.0,1983,7.9,1,65062138.55421687,-14458253.012048194,50603885.54216868,6.804923874311628
3699,111,53.96,33.33,1,0.0,2009,7.3,1,27968019.50246344,2237441.5601970754,30205461.06266052,6.666808390022675
3700,135,88.89,100.0,7,3.0,1953,6.8,7,44945131.086142324,278659812.7340824,323604943.82022476,6.5224111866969
3701,102,77.0,40.0,0,0.0,2008,6.2,4,16721109.320353176,-7691710.287362461,9029399.032990716,6.503829680020156
3702,124,0.0,0.0,0,0.0,2005,7.7,3,9831315.92421915,-614457.2452636969,9216858.678955453,6.672411186696901
3703,127,100.0,60.0,0,0.0,2002,7.0,7,26682267.926625904,74710350.19455253,101392618.12117843,6.65344671201814
3704,91,66.67,100.0,0,0.0,2011,4.8,12,17071792.79715834,25607689.19573751,42679481.99289586,6.189077853363567
3705,125,77.0,100.0,6,1.0,1979,6.9,7,28099993.11294766,67770571.62534437,95870564.73829202,6.539077853363566
3706,83,83.33,100.0,1,0.0,1998,5.9,2,35338453.98773006,170802527.60736197,206140981.59509203,6.3724111866969
3707,93,100.0,100.0,0,0.0,2008,5.9,8,8917924.970855027,15606368.698996298,24524293.669851325,6.3724111866969
3708,110,22.22,100.0,0,0.0,2002,6.7,4,5336453.585325181,9605616.453585325,14942070.038910506,6.504923874311629
3709,101,33.33,0.0,0,0.0,1987,6.6,0,57043917.25352113,23240114.436619718,80284031.69014084,6.489077853363567
3710,103,13.33,80.0,0,0.0,2002,7.2,5,24014041.133963313,-22679927.737632018,1334113.3963312951,6.60344671201814
3711,97,100.0,33.33,0,0.0,1994,6.4,4,35628569.50067477,272072712.5506073,307701282.0512821,6.154308390022675
3712,122,77.0,80.0,2,0.0,2015,6.6,4,10126151.288726127,76958749.79431856,87084901.0830447,6.623446712018139
3713,129,16.67,0.0,0,0.0,2009,8.2,7,2237441.5601970754,1566209.0921379528,3803650.652335028,6.747781017168771
3714,110,83.33,66.67,0,0.0,2008,7.3,7,12262146.834925663,31212737.397992596,43474884.23291826,6.716808390022675
3715,146,83.33,100.0,0,0.0,1980,8.4,12,55341419.90291262,81555776.69902912,136897196.60194173,7.36120559334845
3716,138,75.0,50.0,8,5.0,1991,8.6,5,33481152.71659325,451114478.70778275,484595631.42437595,6.792718568909044
3717,109,44.0,0.0,0,0.0,2003,5.6,4,10435086.95652174,-6913245.108695653,3521841.8478260874,6.3224111866969
3718,102,66.67,100.0,0,0.0,2002,6.4,4,667056.6981656476,800468.0377987771,1467524.7359644247,6.390638160025914
3719,104,100.0,100.0,0,0.0,2014,6.3,7,1013817.078940254,5373230.5183833465,6387047.597323601,6.439077853363567
3720,119,66.67,25.0,1,0.0,2005,6.6,4,30722862.26318484,17327694.31643625,48050556.57962109,6.3482741244645995
3721,106,50.0,81.81,0,0.0,2000,5.6,0,20906533.101045296,27875377.468060397,48781910.56910569,5.995904195011338
3722,90,55.55,100.0,0,0.0,2011,5.1,5,16004805.747335944,38518232.49858851,54523038.24592445,6.239077853363567
3723,174,100.0,100.0,13,6.0,1965,8.0,3,62478012.6984127,2116633161.904762,2179111174.6031747,6.741808390022675
3724,95,83.33,100.0,0,0.0,2013,7.1,4,2575657.739411136,4533157.6213636,7108815.360774736,6.5724111866969
3725,94,50.0,33.33,0,0.0,2010,5.4,0,30818670.433283195,18711335.620207652,49530006.05349085,5.5667697381983094
3726,123,100.0,100.0,3,0.0,1977,7.1,0,55447161.71617162,677247475.2475247,732694636.9636964,6.579308390022675
3727,108,33.33,0.0,1,0.0,2013,8.1,6,1545394.6436466817,515131.5478822273,2060526.1915289091,6.739077853363567
