id,Running time,Actors Box Office %,Director Box Office %,Oscar and Golden Globes nominations,Oscar and Golden Globes awards,Release year,IMDb score,genre_encoded,AdjBudget,AdjBoxOffice,Director_mean_target,Actor 1_mean_target,Actor 2_mean_target,Actor 3_mean_target
1796,0.2967741935483871,9.796408163265315e-12,1.0,0.18181818181818182,0.0,0.9195402298850581,0.8311688311688311,11,0.059732739911263114,128652889.71133183,0.6775991485547839,0.7268954710266851,0.729673184739505,0.7307169497499841
1797,0.2645161290322581,1.3061387755102053e-11,1.0,0.18181818181818182,0.15384615384615385,0.9655172413793096,0.7792207792207791,2,0.2750572121847438,1554667011.5085618,0.652437132663438,0.6710998096954013,0.6799227403254475,0.691622112792889
1798,0.3258064516129032,1.1493551020408173e-11,0.615,0.18181818181818182,0.07692307692307693,0.6666666666666679,0.7402597402597402,3,0.048882610577581635,259866734.15492958,0.6150226649890556,0.6487277007215502,0.6052970737043619,0.6623009850750674
1799,0.3935483870967742,1.2733714285714296e-11,0.75,0.18181818181818182,0.0,0.862068965517242,0.8051948051948051,1,0.29398095064474505,1012628793.0121758,0.7904996639032045,0.6699306161120617,0.725618761110352,0.8373855723545764
1800,0.5838709677419356,1.0611918367346949e-11,0.7272,0.18181818181818182,0.23076923076923078,0.8735632183908031,0.7272727272727273,0,0.45276952376797736,690649943.6763952,0.8820881952463853,0.7096151839144635,0.599269423173344,0.7037070652277153
1801,0.5838709677419356,1.0611918367346949e-11,0.7272,0.18181818181818182,0.23076923076923078,0.8735632183908031,0.7272727272727273,0,0.45276952376797736,675902969.7900665,0.8820881952463853,0.7096151839144635,0.599269423173344,0.7037070652277153
1802,0.23870967741935484,1.2244408163265317e-11,0.2857,0.18181818181818182,0.07692307692307693,0.9425287356321839,0.7922077922077921,4,0.032282128929555474,160048057.47335947,0.7338053714499364,0.7031500723966126,0.6444681845116005,0.7013958220321634
1803,0.23225806451612901,1.469387755102042e-11,1.0,0.18181818181818182,0.07692307692307693,0.8275862068965516,0.844155844155844,2,0.27738747985740675,781953918.6900057,0.8144163980764922,0.6044029566120801,0.9999999999999996,0.7404906589892586
1804,0.23870967741935484,8.570938775510211e-12,0.2857,0.18181818181818182,0.07692307692307693,0.954022988505745,0.8051948051948051,1,0.029766969824643427,71084070.14120579,0.819625898412589,0.6776235841089453,0.9472343771366059,0.5764725996314675
1805,0.3548387096774194,1.0611918367346949e-11,0.615,0.18181818181818182,0.0,0.9655172413793096,0.6233766233766234,1,0.3942497487374062,507919706.2118761,0.6967329667867426,0.5964714140008853,0.5514922056611513,0.5075228855290845
1806,0.5290322580645161,1.1835918367346949e-11,0.6923,0.18181818181818182,0.07692307692307693,0.8275862068965516,0.5844155844155844,0,0.33768964668557544,608487538.1140599,0.6302245816025787,0.5376348237445105,0.2628580002127108,0.35358696501052167
